,Date/Time,Lat,Lon,Base,date,month,week,MonthDayNum,HourOfDay,DayOfWeekNum,DayOfWeek,Time,labels,labels_DBSCAN
416323,2014-06-24 23:38:00,40.7084,-74.0095,B02617,2014-06-24,6,26,24,23,2,Tuesday,Tuesday-23,5,0
370686,2014-06-17 23:51:00,40.7535,-73.9745,B02617,2014-06-17,6,25,17,23,2,Tuesday,Tuesday-23,2,0
3035,2014-06-03 23:51:00,40.7399,-74.0054,B02512,2014-06-03,6,23,3,23,2,Tuesday,Tuesday-23,5,0
227916,2014-06-24 23:24:00,40.7343,-74.0072,B02598,2014-06-24,6,26,24,23,2,Tuesday,Tuesday-23,5,0
173746,2014-06-17 23:16:00,40.7685,-73.8625,B02598,2014-06-17,6,25,17,23,2,Tuesday,Tuesday-23,0,0
54371,2014-06-03 23:42:00,40.7689,-73.9821,B02598,2014-06-03,6,23,3,23,2,Tuesday,Tuesday-23,2,0
327559,2014-06-10 23:45:00,40.7689,-73.9818,B02617,2014-06-10,6,24,10,23,2,Tuesday,Tuesday-23,2,0
327459,2014-06-10 23:04:00,40.7378,-74.0083,B02617,2014-06-10,6,24,10,23,2,Tuesday,Tuesday-23,5,0
54325,2014-06-03 23:24:00,40.7201,-73.9884,B02598,2014-06-03,6,23,3,23,2,Tuesday,Tuesday-23,5,0
416253,2014-06-24 23:11:00,40.7145,-73.9449,B02617,2014-06-24,6,26,24,23,2,Tuesday,Tuesday-23,1,0
288316,2014-06-03 23:02:00,40.6526,-73.9493,B02617,2014-06-03,6,23,3,23,2,Tuesday,Tuesday-23,1,0
114903,2014-06-10 23:28:00,40.8101,-73.951,B02598,2014-06-10,6,24,10,23,2,Tuesday,Tuesday-23,2,0
114880,2014-06-10 23:19:00,40.7302,-74.0049,B02598,2014-06-10,6,24,10,23,2,Tuesday,Tuesday-23,5,0
288383,2014-06-03 23:35:00,40.7247,-74.0078,B02617,2014-06-03,6,23,3,23,2,Tuesday,Tuesday-23,5,0
114868,2014-06-10 23:15:00,40.6886,-73.9572,B02598,2014-06-10,6,24,10,23,2,Tuesday,Tuesday-23,1,0
525984,2014-06-10 23:34:00,40.6487,-73.7833,B02682,2014-06-10,6,24,10,23,2,Tuesday,Tuesday-23,4,0
54311,2014-06-03 23:19:00,40.767,-73.9841,B02598,2014-06-03,6,23,3,23,2,Tuesday,Tuesday-23,2,0
288399,2014-06-03 23:41:00,40.763,-73.9605,B02617,2014-06-03,6,23,3,23,2,Tuesday,Tuesday-23,2,0
228014,2014-06-24 23:58:00,40.7914,-73.9523,B02598,2014-06-24,6,26,24,23,2,Tuesday,Tuesday-23,2,0
416257,2014-06-24 23:13:00,40.7403,-74.0079,B02617,2014-06-24,6,26,24,23,2,Tuesday,Tuesday-23,5,0
327534,2014-06-10 23:32:00,40.7398,-74.0053,B02617,2014-06-10,6,24,10,23,2,Tuesday,Tuesday-23,5,0
573627,2014-06-17 23:23:00,40.761,-73.9786,B02682,2014-06-17,6,25,17,23,2,Tuesday,Tuesday-23,2,0
477410,2014-06-03 23:38:00,40.7384,-73.997,B02682,2014-06-03,6,23,3,23,2,Tuesday,Tuesday-23,5,0
173839,2014-06-17 23:51:00,40.6916,-73.9294,B02598,2014-06-17,6,25,17,23,2,Tuesday,Tuesday-23,1,0
477322,2014-06-03 23:07:00,40.7191,-74.0051,B02682,2014-06-03,6,23,3,23,2,Tuesday,Tuesday-23,5,0
477349,2014-06-03 23:16:00,40.7687,-73.9843,B02682,2014-06-03,6,23,3,23,2,Tuesday,Tuesday-23,2,0
477375,2014-06-03 23:25:00,40.8088,-73.945,B02682,2014-06-03,6,23,3,23,2,Tuesday,Tuesday-23,2,0
573666,2014-06-17 23:41:00,40.7406,-73.9894,B02682,2014-06-17,6,25,17,23,2,Tuesday,Tuesday-23,5,0
114965,2014-06-10 23:47:00,40.7519,-73.9938,B02598,2014-06-10,6,24,10,23,2,Tuesday,Tuesday-23,5,0
327560,2014-06-10 23:46:00,40.7392,-73.9991,B02617,2014-06-10,6,24,10,23,2,Tuesday,Tuesday-23,5,0
288334,2014-06-03 23:11:00,40.693,-73.9987,B02617,2014-06-03,6,23,3,23,2,Tuesday,Tuesday-23,1,0
11170,2014-06-10 23:25:00,40.6789,-73.9036,B02512,2014-06-10,6,24,10,23,2,Tuesday,Tuesday-23,1,0
173857,2014-06-17 23:58:00,40.7515,-73.9857,B02598,2014-06-17,6,25,17,23,2,Tuesday,Tuesday-23,2,0
327555,2014-06-10 23:44:00,40.7614,-73.9996,B02617,2014-06-10,6,24,10,23,2,Tuesday,Tuesday-23,2,0
616896,2014-06-24 23:17:00,40.7152,-74.0078,B02682,2014-06-24,6,26,24,23,2,Tuesday,Tuesday-23,5,0
173673,2014-06-17 23:00:00,40.726,-73.9889,B02598,2014-06-17,6,25,17,23,2,Tuesday,Tuesday-23,5,0
525905,2014-06-10 23:06:00,40.7584,-73.9772,B02682,2014-06-10,6,24,10,23,2,Tuesday,Tuesday-23,2,0
477390,2014-06-03 23:31:00,40.744,-74.0031,B02682,2014-06-03,6,23,3,23,2,Tuesday,Tuesday-23,5,0
106518,2014-06-10 03:06:00,40.8087,-73.9438,B02598,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,2,0
519275,2014-06-10 03:07:00,40.7273,-74.006,B02682,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,5,0
220848,2014-06-24 03:13:00,40.7604,-73.9801,B02598,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,2,0
106524,2014-06-10 03:15:00,40.759,-73.9942,B02598,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,2,0
283279,2014-06-03 03:54:00,40.7675,-73.9562,B02617,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,2,0
611296,2014-06-24 03:44:00,40.7543,-73.9985,B02682,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,5,0
470666,2014-06-03 03:54:00,40.7334,-73.9898,B02682,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,5,0
470655,2014-06-03 03:43:00,40.7426,-73.996,B02682,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,5,0
364725,2014-06-17 03:21:00,40.7647,-73.9707,B02617,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,2,0
45639,2014-06-03 03:44:00,40.8405,-73.9365,B02598,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,0,0
519307,2014-06-10 03:57:00,40.6767,-73.9995,B02682,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,1,0
45624,2014-06-03 03:23:00,40.7685,-73.962,B02598,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,2,0
611297,2014-06-24 03:46:00,40.7801,-73.9566,B02682,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,2,0
45644,2014-06-03 03:50:00,40.7603,-73.9781,B02598,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,2,0
364720,2014-06-17 03:07:00,40.6775,-73.9874,B02617,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,1,0
1809,2014-06-03 03:47:00,40.7847,-74.0446,B02512,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,5,0
220877,2014-06-24 03:47:00,40.746,-73.9416,B02598,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,2,0
106555,2014-06-10 03:56:00,40.7604,-73.9798,B02598,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,2,0
409952,2014-06-24 03:13:00,40.6942,-73.9835,B02617,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,1,0
106528,2014-06-10 03:23:00,40.7237,-74.005,B02598,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,5,0
321841,2014-06-10 03:05:00,40.7303,-73.8303,B02617,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,0,0
657486,2014-06-10 03:44:00,40.757,-73.9719,B02764,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,2,0
166041,2014-06-17 03:30:00,40.741,-74.0075,B02598,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,5,0
519297,2014-06-10 03:41:00,40.6262,-73.9409,B02682,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,1,0
283264,2014-06-03 03:24:00,40.6966,-73.9913,B02617,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,1,0
567554,2014-06-17 03:58:00,40.791,-73.967,B02682,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,2,0
45618,2014-06-03 03:12:00,40.6591,-73.955,B02598,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,1,0
409971,2014-06-24 03:42:00,40.6662,-73.9487,B02617,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,1,0
567526,2014-06-17 03:23:00,40.6876,-73.9708,B02682,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,1,0
611291,2014-06-24 03:40:00,40.7643,-73.9831,B02682,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,2,0
519281,2014-06-10 03:18:00,40.6644,-73.9924,B02682,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,1,0
470660,2014-06-03 03:48:00,40.7334,-74.0041,B02682,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,5,0
364737,2014-06-17 03:37:00,40.7782,-73.9541,B02617,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,2,0
519291,2014-06-10 03:36:00,40.7975,-73.933,B02682,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,2,0
321851,2014-06-10 03:29:00,40.6739,-73.9837,B02617,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,1,0
364721,2014-06-17 03:10:00,40.7387,-74.0089,B02617,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,5,0
166060,2014-06-17 03:54:00,40.747,-74.0024,B02598,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,5,0
283275,2014-06-03 03:47:00,40.6858,-73.9547,B02617,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,1,0
519274,2014-06-10 03:05:00,40.7277,-73.9992,B02682,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,5,0
106520,2014-06-10 03:11:00,40.8118,-73.9511,B02598,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,2,0
364740,2014-06-17 03:43:00,40.6628,-73.9991,B02617,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,1,0
364724,2014-06-17 03:19:00,40.7546,-73.9813,B02617,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,2,0
567544,2014-06-17 03:46:00,40.6721,-73.9818,B02682,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,1,0
409958,2014-06-24 03:19:00,40.8037,-73.9496,B02617,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,2,0
321863,2014-06-10 03:57:00,40.6121,-73.9489,B02617,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,1,0
166025,2014-06-17 03:08:00,40.7485,-74.0274,B02598,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,5,0
45635,2014-06-03 03:41:00,40.7458,-74.0055,B02598,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,5,0
220871,2014-06-24 03:38:00,40.7604,-74.0027,B02598,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,5,0
106540,2014-06-10 03:36:00,40.7697,-73.9859,B02598,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,2,0
220846,2014-06-24 03:11:00,40.7242,-73.996,B02598,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,5,0
470672,2014-06-03 03:59:00,40.704,-74.0126,B02682,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,5,0
567551,2014-06-17 03:54:00,40.6862,-73.9162,B02682,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,1,0
519308,2014-06-10 03:59:00,40.7159,-74.0038,B02682,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,5,0
470661,2014-06-03 03:48:00,40.7415,-73.9914,B02682,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,5,0
220886,2014-06-24 03:56:00,40.7416,-74.0011,B02598,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,5,0
45621,2014-06-03 03:19:00,40.7491,-73.9766,B02598,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,2,0
45631,2014-06-03 03:34:00,40.7842,-73.9786,B02598,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,2,0
611284,2014-06-24 03:27:00,40.7419,-74.0036,B02682,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,5,0
611271,2014-06-24 03:06:00,40.7214,-74.033,B02682,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,5,0
166027,2014-06-17 03:13:00,40.7437,-73.9986,B02598,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,5,0
470652,2014-06-03 03:40:00,40.7718,-73.9614,B02682,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,2,0
45645,2014-06-03 03:52:00,40.6877,-73.9776,B02598,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,1,0
220856,2014-06-24 03:26:00,40.7209,-73.9967,B02598,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,5,0
519298,2014-06-10 03:41:00,40.7561,-73.9729,B02682,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,2,0
106559,2014-06-10 03:57:00,40.6885,-73.942,B02598,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,1,0
45619,2014-06-03 03:15:00,40.6662,-73.9425,B02598,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,1,0
321862,2014-06-10 03:55:00,40.7231,-73.847,B02617,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,0,0
18263,2014-06-17 03:05:00,40.7631,-73.9736,B02512,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,2,0
166034,2014-06-17 03:23:00,40.7247,-73.9901,B02598,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,5,0
519287,2014-06-10 03:34:00,40.7619,-73.991,B02682,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,2,0
611314,2014-06-24 03:59:00,40.7279,-73.9792,B02682,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,5,0
45626,2014-06-03 03:29:00,40.726,-73.9919,B02598,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,5,0
220882,2014-06-24 03:53:00,40.6985,-73.9317,B02598,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,1,0
283278,2014-06-03 03:52:00,40.7471,-73.9874,B02617,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,5,0
45615,2014-06-03 03:10:00,40.7459,-73.9789,B02598,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,2,0
220844,2014-06-24 03:05:00,40.7622,-73.9916,B02598,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,2,0
567540,2014-06-17 03:42:00,40.7455,-73.9944,B02682,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,5,0
364733,2014-06-17 03:35:00,40.7707,-73.9605,B02617,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,2,0
283277,2014-06-03 03:49:00,40.7513,-74.0068,B02617,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,5,0
567538,2014-06-17 03:42:00,40.6144,-73.988,B02682,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,1,0
220851,2014-06-24 03:17:00,40.6949,-73.9944,B02598,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,1,0
409978,2014-06-24 03:50:00,40.7339,-73.9778,B02617,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,5,0
220859,2014-06-24 03:26:00,40.7517,-73.9938,B02598,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,5,0
220857,2014-06-24 03:26:00,40.7548,-73.9761,B02598,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,2,0
166019,2014-06-17 03:03:00,40.7373,-74.0051,B02598,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,5,0
283269,2014-06-03 03:35:00,40.7891,-73.9547,B02617,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,2,0
655296,2014-06-03 03:33:00,40.7898,-73.6831,B02764,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,4,0
220878,2014-06-24 03:49:00,40.7624,-73.9497,B02598,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,2,0
567532,2014-06-17 03:30:00,40.7744,-73.9482,B02682,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,2,0
519276,2014-06-10 03:08:00,40.6934,-73.96,B02682,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,1,0
409959,2014-06-24 03:20:00,40.6736,-73.9685,B02617,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,1,0
106536,2014-06-10 03:31:00,40.795,-73.9762,B02598,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,2,0
45649,2014-06-03 03:57:00,40.7109,-74.0058,B02598,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,5,0
409985,2014-06-24 03:59:00,40.7594,-73.9734,B02617,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,2,0
321843,2014-06-10 03:11:00,40.7673,-73.8941,B02617,2014-06-10,6,24,10,3,2,Tuesday,Tuesday-3,0,0
220885,2014-06-24 03:56:00,40.7068,-73.9048,B02598,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,1,0
166040,2014-06-17 03:30:00,40.7557,-73.9837,B02598,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,2,0
45647,2014-06-03 03:56:00,40.7636,-73.9891,B02598,2014-06-03,6,23,3,3,2,Tuesday,Tuesday-3,2,0
409955,2014-06-24 03:19:00,40.7588,-73.9829,B02617,2014-06-24,6,26,24,3,2,Tuesday,Tuesday-3,2,0
567520,2014-06-17 03:12:00,40.7599,-73.9861,B02682,2014-06-17,6,25,17,3,2,Tuesday,Tuesday-3,2,0
220934,2014-06-24 04:33:00,40.7645,-73.9836,B02598,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
470679,2014-06-03 04:18:00,40.7107,-74.1763,B02682,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,3,0
166081,2014-06-17 04:11:00,40.7614,-73.8329,B02598,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,0,0
106599,2014-06-10 04:21:00,40.7248,-74.0634,B02598,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,5,0
321894,2014-06-10 04:37:00,40.6165,-74.0337,B02617,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,1,0
470675,2014-06-03 04:06:00,40.7852,-73.9732,B02682,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,2,0
283298,2014-06-03 04:20:00,40.7691,-73.9432,B02617,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,2,0
410048,2014-06-24 04:46:00,40.7663,-73.9674,B02617,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
410031,2014-06-24 04:31:00,40.7082,-74.0061,B02617,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,5,0
321881,2014-06-10 04:24:00,40.7598,-73.9697,B02617,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,2,0
106632,2014-06-10 04:40:00,40.5955,-73.7439,B02598,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,4,0
519324,2014-06-10 04:14:00,40.7436,-74.0021,B02682,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,5,0
45678,2014-06-03 04:28:00,40.7319,-74.0025,B02598,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,5,0
106598,2014-06-10 04:21:00,40.7193,-73.9641,B02598,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,1,0
409993,2014-06-24 04:07:00,40.7789,-73.9827,B02617,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
45668,2014-06-03 04:20:00,40.6919,-73.9947,B02598,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,1,0
45658,2014-06-03 04:11:00,40.8072,-73.9645,B02598,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,2,0
567628,2014-06-17 04:58:00,40.6448,-73.7825,B02682,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,4,0
166098,2014-06-17 04:22:00,40.6885,-73.9886,B02598,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,1,0
470684,2014-06-03 04:25:00,40.8154,-73.9595,B02682,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,2,0
106646,2014-06-10 04:49:00,40.7356,-73.9866,B02598,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,5,0
220909,2014-06-24 04:13:00,40.7606,-73.9782,B02598,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
611339,2014-06-24 04:22:00,40.7429,-73.9792,B02682,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,5,0
10009,2014-06-10 04:46:00,40.688,-74.1808,B02512,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,3,0
519328,2014-06-10 04:16:00,40.6438,-74.0806,B02682,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,5,0
45659,2014-06-03 04:12:00,40.631,-74.0202,B02598,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,1,0
611371,2014-06-24 04:45:00,40.7719,-73.9188,B02682,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,0,0
567583,2014-06-17 04:20:00,40.7206,-73.99,B02682,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,5,0
364792,2014-06-17 04:40:00,40.6956,-73.9683,B02617,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,1,0
611322,2014-06-24 04:09:00,40.7054,-74.0172,B02682,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,5,0
410040,2014-06-24 04:42:00,40.7701,-73.9843,B02617,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
364786,2014-06-17 04:35:00,40.7368,-74.0045,B02617,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,5,0
1814,2014-06-03 04:48:00,40.6535,-73.9366,B02512,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,1,0
567616,2014-06-17 04:48:00,40.723,-74.001,B02682,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,5,0
364767,2014-06-17 04:19:00,40.7782,-73.9768,B02617,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,2,0
409992,2014-06-24 04:05:00,40.7795,-73.9528,B02617,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
611327,2014-06-24 04:12:00,40.7927,-73.9769,B02682,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
25636,2014-06-24 04:49:00,40.758,-73.9924,B02512,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
519378,2014-06-10 04:56:00,40.7545,-73.8871,B02682,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,0,0
470712,2014-06-03 04:54:00,40.8149,-73.9361,B02682,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,0,0
410053,2014-06-24 04:53:00,40.6921,-73.964,B02617,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,1,0
220949,2014-06-24 04:43:00,40.75,-73.9814,B02598,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
321897,2014-06-10 04:39:00,40.7701,-73.9609,B02617,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,2,0
283321,2014-06-03 04:51:00,40.6861,-73.989,B02617,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,1,0
410032,2014-06-24 04:31:00,40.7679,-73.9679,B02617,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
283284,2014-06-03 04:00:00,40.6835,-73.9222,B02617,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,1,0
166103,2014-06-17 04:24:00,40.678,-73.9638,B02598,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,1,0
45718,2014-06-03 04:52:00,40.6949,-74.1781,B02598,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,3,0
519340,2014-06-10 04:30:00,40.766,-73.9832,B02682,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,2,0
567625,2014-06-17 04:57:00,40.7077,-74.013,B02682,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,5,0
410021,2014-06-24 04:25:00,40.7448,-73.9808,B02617,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,5,0
611334,2014-06-24 04:17:00,40.7618,-73.985,B02682,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
166067,2014-06-17 04:00:00,40.7636,-73.9814,B02598,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,2,0
106662,2014-06-10 04:56:00,40.6888,-74.1792,B02598,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,3,0
519347,2014-06-10 04:33:00,40.7705,-73.982,B02682,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,2,0
364789,2014-06-17 04:37:00,40.7992,-73.9726,B02617,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,2,0
321909,2014-06-10 04:52:00,40.6449,-73.782,B02617,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,4,0
611379,2014-06-24 04:56:00,40.7085,-74.0074,B02682,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,5,0
106607,2014-06-10 04:25:00,40.7748,-73.9585,B02598,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,2,0
106626,2014-06-10 04:37:00,40.7257,-73.9998,B02598,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,5,0
220953,2014-06-24 04:47:00,40.7708,-73.9857,B02598,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
364800,2014-06-17 04:51:00,40.714,-73.9987,B02617,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,5,0
470678,2014-06-03 04:18:00,40.8222,-73.9117,B02682,2014-06-03,6,23,3,4,2,Tuesday,Tuesday-4,0,0
364778,2014-06-17 04:29:00,40.7228,-73.9906,B02617,2014-06-17,6,25,17,4,2,Tuesday,Tuesday-4,5,0
106578,2014-06-10 04:12:00,40.745,-73.9842,B02598,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,5,0
321880,2014-06-10 04:23:00,40.7164,-73.9476,B02617,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,1,0
106585,2014-06-10 04:16:00,40.7451,-73.9787,B02598,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,2,0
106604,2014-06-10 04:23:00,40.7019,-73.9897,B02598,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,1,0
220901,2014-06-24 04:07:00,40.7599,-73.9882,B02598,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
321899,2014-06-10 04:41:00,40.6883,-73.9678,B02617,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,1,0
410000,2014-06-24 04:13:00,40.7677,-73.958,B02617,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,2,0
409990,2014-06-24 04:04:00,40.7078,-74.0083,B02617,2014-06-24,6,26,24,4,2,Tuesday,Tuesday-4,5,0
106651,2014-06-10 04:52:00,40.6812,-73.9634,B02598,2014-06-10,6,24,10,4,2,Tuesday,Tuesday-4,1,0
